Model;Prompt;Repetition;Success;Feedback_Round_0;Feedback_Round_1;Feedback_Round_2;Feedback_Round_3;Feedback_Round_4;Feedback_Round_5;String Handling;List or Array Operation;Mathematical Calculation;Logical Condition;ABAP Database Operation
gpt-5-2025-08-07;48;4;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;48;5;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;48;6;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;48;7;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;48;8;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;48;9;True;syntax check failed;unit tests were successful;;;;;True;;;True;
gpt-5-2025-08-07;49;0;True;syntax check failed;unit tests were successful;;;;;;;True;;
gpt-5-2025-08-07;49;1;True;syntax check failed;unit tests were successful;;;;;;;True;;
gpt-5-2025-08-07;49;2;True;syntax check failed;unit tests were successful;;;;;;;True;;
gpt-5-2025-08-07;49;3;True;syntax check failed;syntax check failed;unit tests were successful;;;;;;True;;
gpt-5-2025-08-07;49;4;True;syntax check failed;unit tests were successful;;;;;;;True;;
gpt-5-2025-08-07;49;5;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;49;6;True;syntax check failed;syntax check failed;unit tests were successful;;;;;;True;;
gpt-5-2025-08-07;49;7;True;syntax check failed;unit tests were successful;;;;;;;True;;
gpt-5-2025-08-07;49;8;True;syntax check failed;syntax check failed;syntax check failed;unit tests were successful;;;;;True;;
gpt-5-2025-08-07;49;9;True;syntax check failed;unit tests were successful;;;;;;;True;;
gpt-5-2025-08-07;5;0;True;unit tests were successful;;;;;;;True;;True;
gpt-5-2025-08-07;5;1;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;;True;
gpt-5-2025-08-07;5;2;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;5;3;False;syntax check failed;syntax check failed;syntax check failed;unit test failed;;;;True;;True;
gpt-5-2025-08-07;5;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;;True;
gpt-5-2025-08-07;5;5;False;syntax check failed;syntax check failed;;;;;;True;;True;
gpt-5-2025-08-07;5;6;False;syntax check failed;syntax check failed;syntax check failed;;;;;True;;True;
gpt-5-2025-08-07;5;7;True;unit tests were successful;;;;;;;True;;True;
gpt-5-2025-08-07;5;8;True;unit tests were successful;;;;;;;True;;True;
gpt-5-2025-08-07;5;9;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;50;0;True;unit tests were successful;;;;;;True;True;True;;
gpt-5-2025-08-07;50;1;True;unit test failed;syntax check failed;unit tests were successful;;;;True;True;True;;
gpt-5-2025-08-07;50;2;True;unit test failed;unit test failed;syntax check failed;unit test failed;unit tests were successful;;True;True;True;;
gpt-5-2025-08-07;50;3;True;unit test failed;syntax check failed;unit tests were successful;;;;True;True;True;;
gpt-5-2025-08-07;50;4;True;syntax check failed;unit test failed;unit test failed;unit tests were successful;;;True;True;True;;
gpt-5-2025-08-07;50;5;True;syntax check failed;syntax check failed;unit test failed;unit tests were successful;;;True;True;True;;
gpt-5-2025-08-07;50;6;True;syntax check failed;unit tests were successful;;;;;True;True;True;;
gpt-5-2025-08-07;50;7;False;syntax check failed;unit test failed;unit test failed;syntax check failed;unit test failed;;True;True;True;;
gpt-5-2025-08-07;50;8;True;syntax check failed;syntax check failed;unit tests were successful;;;;True;True;True;;
gpt-5-2025-08-07;50;9;True;syntax check failed;syntax check failed;unit tests were successful;;;;True;True;True;;
gpt-5-2025-08-07;51;0;True;syntax check failed;unit tests were successful;;;;;True;;;;
gpt-5-2025-08-07;51;1;True;unit tests were successful;;;;;;True;;;;
gpt-5-2025-08-07;51;2;True;syntax check failed;unit tests were successful;;;;;True;;;;
gpt-5-2025-08-07;51;3;True;syntax check failed;unit tests were successful;;;;;True;;;;
gpt-5-2025-08-07;51;4;True;syntax check failed;unit tests were successful;;;;;True;;;;
gpt-5-2025-08-07;51;5;True;syntax check failed;unit tests were successful;;;;;True;;;;
gpt-5-2025-08-07;51;6;True;syntax check failed;unit test failed;syntax check failed;syntax check failed;unit tests were successful;;True;;;;
gpt-5-2025-08-07;51;7;True;syntax check failed;unit tests were successful;;;;;True;;;;
gpt-5-2025-08-07;51;8;True;syntax check failed;unit tests were successful;;;;;True;;;;
gpt-5-2025-08-07;51;9;True;syntax check failed;unit tests were successful;;;;;True;;;;
gpt-5-2025-08-07;52;0;True;syntax check failed;syntax check failed;unit tests were successful;;;;;True;;True;
gpt-5-2025-08-07;52;1;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;52;2;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;52;3;True;syntax check failed;syntax check failed;unit tests were successful;;;;;True;;True;
gpt-5-2025-08-07;52;4;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;52;5;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;52;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;;True;
gpt-5-2025-08-07;52;7;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;52;8;True;unit tests were successful;;;;;;;True;;True;
gpt-5-2025-08-07;52;9;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;53;0;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;53;1;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;53;2;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;53;3;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;53;4;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;53;5;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;53;6;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;53;7;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;53;8;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;53;9;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;54;0;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;54;1;True;syntax check failed;unit tests were successful;;;;;True;;;True;
gpt-5-2025-08-07;54;2;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;54;3;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;54;4;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;54;5;True;syntax check failed;syntax check failed;unit tests were successful;;;;True;;;True;
gpt-5-2025-08-07;54;6;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;54;7;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;54;8;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;54;9;True;syntax check failed;unit tests were successful;;;;;True;;;True;
gpt-5-2025-08-07;55;0;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;55;1;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;55;2;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;55;3;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;55;4;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;55;5;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;55;6;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;55;7;True;syntax check failed;syntax check failed;unit tests were successful;;;;;;True;;
gpt-5-2025-08-07;55;8;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;55;9;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;56;0;True;syntax check failed;unit tests were successful;;;;;True;;;True;
gpt-5-2025-08-07;56;1;True;syntax check failed;syntax check failed;unit tests were successful;;;;True;;;True;
gpt-5-2025-08-07;56;2;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;56;3;True;syntax check failed;unit tests were successful;;;;;True;;;True;
gpt-5-2025-08-07;56;4;True;syntax check failed;unit tests were successful;;;;;True;;;True;
gpt-5-2025-08-07;56;5;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;56;6;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;56;7;True;unit tests were successful;;;;;;True;;;True;
gpt-5-2025-08-07;56;8;True;syntax check failed;unit tests were successful;;;;;True;;;True;
gpt-5-2025-08-07;56;9;True;syntax check failed;unit tests were successful;;;;;True;;;True;
gpt-5-2025-08-07;57;0;True;unit tests were successful;;;;;;;True;;True;
gpt-5-2025-08-07;57;1;True;syntax check failed;syntax check failed;syntax check failed;unit tests were successful;;;;True;;True;
gpt-5-2025-08-07;57;2;True;syntax check failed;syntax check failed;syntax check failed;unit tests were successful;;;;True;;True;
gpt-5-2025-08-07;57;3;True;syntax check failed;syntax check failed;syntax check failed;unit tests were successful;;;;True;;True;
gpt-5-2025-08-07;57;4;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;57;5;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;57;6;True;unit tests were successful;;;;;;;True;;True;
gpt-5-2025-08-07;57;7;True;unit tests were successful;;;;;;;True;;True;
gpt-5-2025-08-07;57;8;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;57;9;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;58;0;True;syntax check failed;syntax check failed;syntax check failed;unit tests were successful;;;;True;;True;
gpt-5-2025-08-07;58;1;True;syntax check failed;syntax check failed;syntax check failed;unit tests were successful;;;;True;;True;
gpt-5-2025-08-07;58;2;False;syntax check failed;syntax check failed;syntax check failed;unit test failed;unit test failed;;;True;;True;
gpt-5-2025-08-07;58;3;True;syntax check failed;syntax check failed;unit tests were successful;;;;;True;;True;
gpt-5-2025-08-07;58;4;True;unit test failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;58;5;True;syntax check failed;syntax check failed;unit tests were successful;;;;;True;;True;
gpt-5-2025-08-07;58;6;True;syntax check failed;syntax check failed;unit tests were successful;;;;;True;;True;
gpt-5-2025-08-07;58;7;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;58;8;True;syntax check failed;unit tests were successful;;;;;;True;;True;
gpt-5-2025-08-07;58;9;True;syntax check failed;unit test failed;unit tests were successful;;;;;True;;True;
gpt-5-2025-08-07;59;0;True;syntax check failed;unit tests were successful;;;;;;;True;True;
gpt-5-2025-08-07;59;1;True;syntax check failed;unit tests were successful;;;;;;;True;True;
gpt-5-2025-08-07;59;2;True;syntax check failed;unit tests were successful;;;;;;;True;True;
gpt-5-2025-08-07;59;3;True;unit tests were successful;;;;;;;;True;True;
gpt-5-2025-08-07;59;4;True;syntax check failed;unit tests were successful;;;;;;;True;True;
gpt-5-2025-08-07;59;5;True;unit tests were successful;;;;;;;;True;True;
gpt-5-2025-08-07;59;6;True;syntax check failed;unit tests were successful;;;;;;;True;True;
gpt-5-2025-08-07;59;7;True;syntax check failed;unit tests were successful;;;;;;;True;True;
gpt-5-2025-08-07;59;8;True;syntax check failed;unit tests were successful;;;;;;;True;True;
gpt-5-2025-08-07;59;9;True;syntax check failed;unit tests were successful;;;;;;;True;True;
gpt-5-2025-08-07;6;0;False;syntax check failed;syntax check failed;;;;;True;True;True;True;
gpt-5-2025-08-07;6;1;False;syntax check failed;syntax check failed;;;;;True;True;True;True;
gpt-5-2025-08-07;6;2;False;syntax check failed;syntax check failed;;;;;True;True;True;True;
gpt-5-2025-08-07;6;3;False;syntax check failed;syntax check failed;syntax check failed;;;;True;True;True;True;
gpt-5-2025-08-07;6;4;False;syntax check failed;syntax check failed;syntax check failed;;;;True;True;True;True;
gpt-5-2025-08-07;6;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;True;True;
gpt-5-2025-08-07;6;6;False;syntax check failed;;;;;;True;True;True;True;
gpt-5-2025-08-07;6;7;False;syntax check failed;syntax check failed;;;;;True;True;True;True;
gpt-5-2025-08-07;6;8;False;syntax check failed;syntax check failed;;;;;True;True;True;True;
gpt-5-2025-08-07;6;9;False;syntax check failed;;;;;;True;True;True;True;
gpt-5-2025-08-07;60;0;True;unit tests were successful;;;;;;;True;True;;
gpt-5-2025-08-07;60;1;True;syntax check failed;unit tests were successful;;;;;;True;True;;
gpt-5-2025-08-07;60;2;True;unit tests were successful;;;;;;;True;True;;
gpt-5-2025-08-07;60;3;True;syntax check failed;unit tests were successful;;;;;;True;True;;
gpt-5-2025-08-07;60;4;True;unit tests were successful;;;;;;;True;True;;
gpt-5-2025-08-07;60;5;True;unit tests were successful;;;;;;;True;True;;
gpt-5-2025-08-07;60;6;True;unit tests were successful;;;;;;;True;True;;
gpt-5-2025-08-07;60;7;True;unit tests were successful;;;;;;;True;True;;
gpt-5-2025-08-07;60;8;True;unit tests were successful;;;;;;;True;True;;
gpt-5-2025-08-07;60;9;True;unit tests were successful;;;;;;;True;True;;
gpt-5-2025-08-07;61;0;False;;;;;;;True;;;True;
gpt-5-2025-08-07;61;1;False;syntax check failed;;;;;;True;;;True;
gpt-5-2025-08-07;61;2;False;syntax check failed;;;;;;True;;;True;
gpt-5-2025-08-07;61;3;False;;;;;;;True;;;True;
gpt-5-2025-08-07;61;4;False;syntax check failed;;;;;;True;;;True;
gpt-5-2025-08-07;61;5;False;;;;;;;True;;;True;
gpt-5-2025-08-07;61;6;False;;;;;;;True;;;True;
gpt-5-2025-08-07;61;7;False;syntax check failed;;;;;;True;;;True;
gpt-5-2025-08-07;61;8;False;syntax check failed;;;;;;True;;;True;
gpt-5-2025-08-07;61;9;False;syntax check failed;;;;;;True;;;True;
gpt-5-2025-08-07;62;0;True;syntax check failed;syntax check failed;unit tests were successful;;;;;True;True;;
gpt-5-2025-08-07;62;1;True;syntax check failed;syntax check failed;unit tests were successful;;;;;True;True;;
gpt-5-2025-08-07;62;2;True;syntax check failed;syntax check failed;unit tests were successful;;;;;True;True;;
gpt-5-2025-08-07;62;3;True;syntax check failed;syntax check failed;unit tests were successful;;;;;True;True;;
gpt-5-2025-08-07;62;4;True;syntax check failed;unit tests were successful;;;;;;True;True;;
gpt-5-2025-08-07;62;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;;
gpt-5-2025-08-07;62;6;False;syntax check failed;syntax check failed;syntax check failed;;;;;True;True;;
gpt-5-2025-08-07;62;7;True;unit tests were successful;;;;;;;True;True;;
gpt-5-2025-08-07;62;8;True;syntax check failed;unit tests were successful;;;;;;True;True;;
gpt-5-2025-08-07;62;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;True;;
gpt-5-2025-08-07;63;0;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;63;1;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;63;2;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;63;3;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;63;4;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;63;5;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;63;6;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;63;7;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;63;8;True;unit tests were successful;;;;;;;;True;;
gpt-5-2025-08-07;63;9;True;syntax check failed;unit tests were successful;;;;;;;True;;
gpt-5-2025-08-07;64;0;True;syntax check failed;syntax check failed;unit tests were successful;;;;True;;True;;
gpt-5-2025-08-07;64;1;True;syntax check failed;unit tests were successful;;;;;True;;True;;
gpt-5-2025-08-07;64;2;True;syntax check failed;unit tests were successful;;;;;True;;True;;
gpt-5-2025-08-07;64;3;True;syntax check failed;syntax check failed;syntax check failed;syntax check failed;unit tests were successful;;True;;True;;
gpt-5-2025-08-07;64;4;True;syntax check failed;unit tests were successful;;;;;True;;True;;
gpt-5-2025-08-07;64;5;True;syntax check failed;syntax check failed;unit tests were successful;;;;True;;True;;
